Metric,Mean,STD
MAE,0.24223420768976212,0.014153935
MSE,0.17060567811131477,0.012190659
RMSE,0.4127732925117016,0.01496288
MAPE,2.6719664931297302,0.24383046
MSPE,18927.620727539062,3728.0447
TrainTime(s),588.3575990498066,66.35825336319411
TestTime(s),19.051266849040985,2.6924646828360546
