Metric,Mean,STD
MAE,0.24969927221536636,0.01643869
MSE,0.17713679745793343,0.014640559
RMSE,0.42050354927778244,0.017707802
MAPE,2.9046728014945984,0.24249417
MSPE,26837.165771484375,8246.245
TrainTime(s),563.0489183962345,77.20492375815007
TestTime(s),15.649535030126572,3.4913838642289043
