Metric,Mean,STD
MAE,0.2515594270080328,0.011765715
MSE,0.17948363721370697,0.02049508
RMSE,0.42300737276673317,0.023417968
MAPE,2.9111533164978027,0.30354986
MSPE,20679.948120117188,7619.1353
TrainTime(s),557.4978759288788,107.49608041943209
TestTime(s),15.099129915237427,5.632115810878938
