Metric,Mean,STD
MAE,0.2615908086299896,0.021127068
MSE,0.18949896655976772,0.020888781
RMSE,0.43467187508940697,0.02365011
MAPE,2.9855673015117645,0.4485798
MSPE,21295.3076171875,5623.038
TrainTime(s),781.4211672544479,158.82427933406007
TestTime(s),29.75137922167778,2.137723242680472
