Metric,Mean,STD
MAE,0.24157165363430977,0.01508712
MSE,0.16632478311657906,0.012470584
RMSE,0.40753529593348503,0.015484392
MAPE,2.737071990966797,0.25078622
MSPE,22972.984375,4175.8086
TrainTime(s),625.8552926182747,72.86968143603262
TestTime(s),23.582669854164124,1.5990394982153526
