Metric,Mean,STD
MAE,0.24404373206198215,0.009727882
MSE,0.16878287121653557,0.009541621
RMSE,0.4106721058487892,0.011458244
MAPE,2.952656924724579,0.35533822
MSPE,20512.587036132812,6078.025
TrainTime(s),633.7983006834984,108.40189057145216
TestTime(s),20.82472449541092,3.2923686521739666
