Metric,Mean,STD
MAE,0.27152858674526215,0.0137477415
MSE,0.19714480824768543,0.012416269
RMSE,0.44378960132598877,0.013985636
MAPE,3.1532535552978516,0.41139036
MSPE,29189.044799804688,17943.906
TrainTime(s),583.0148540437222,141.90829555416127
TestTime(s),13.627437889575958,1.0960289169537059
