Metric,Mean,STD
MAE,0.23690788447856903,0.011875189
MSE,0.16458239033818245,0.009296165
RMSE,0.40552668645977974,0.011423701
MAPE,2.645505130290985,0.27934596
MSPE,22128.355834960938,7965.8555
TrainTime(s),568.9156614840031,95.76253098814146
TestTime(s),19.36560183763504,4.1546966588932355
