Metric,Mean,STD
MAE,0.25781394354999065,0.010929209
MSE,0.18750944919884205,0.016529467
RMSE,0.43260886147618294,0.018947905
MAPE,2.9473755061626434,0.2952163
MSPE,17315.949951171875,6533.65
TrainTime(s),573.6261730194092,115.6059624766124
TestTime(s),13.94596454501152,2.2919141577109743
