Metric,Mean,STD
MAE,0.248801589012146,0.018640518
MSE,0.17799912951886654,0.01755354
RMSE,0.4213789142668247,0.02095088
MAPE,2.6507015228271484,0.25232834
MSPE,17894.9462890625,6396.4175
TrainTime(s),608.353996694088,127.41904280037502
TestTime(s),19.912441462278366,3.7518610983894174
