Metric,Mean,STD
MAE,0.2487957812845707,0.006928727
MSE,0.17526754550635815,0.011466256
RMSE,0.41843051463365555,0.013544531
MAPE,2.837934136390686,0.20746902
MSPE,26526.03466796875,7639.346
TrainTime(s),817.7508888840675,104.67229333397971
TestTime(s),31.06544229388237,2.644412630703981
