Metric,Mean,STD
MAE,0.24983695149421692,0.019449182
MSE,0.1765672992914915,0.018436398
RMSE,0.419632226228714,0.021819532
MAPE,2.9175335466861725,0.30976278
MSPE,22782.030395507812,5395.229
TrainTime(s),855.5752600133419,104.86945023598092
TestTime(s),31.42523744702339,2.904824934115526
