Metric,Mean,STD
MAE,0.2657159250229597,0.030748794
MSE,0.19227474927902222,0.03367667
RMSE,0.4368952475488186,0.03738033
MAPE,3.346972107887268,0.86330694
MSPE,29575.0166015625,10589.671
TrainTime(s),447.5424551665783,69.56919609463748
TestTime(s),12.464427441358566,1.460423027084448
