Metric,Mean,STD
MAE,0.2443230990320444,0.015690543
MSE,0.16649471782147884,0.015081921
RMSE,0.40761879086494446,0.018483376
MAPE,2.750593602657318,0.2958888
MSPE,19727.940307617188,7685.5454
TrainTime(s),486.67366272211075,101.99033362759032
TestTime(s),11.488416701555252,1.534090201917332
