Metric,Mean,STD
MAE,0.2559573855251074,0.0125940135
MSE,0.18245619349181652,0.014151694
RMSE,0.42682183161377907,0.016712852
MAPE,2.742711305618286,0.20640342
MSPE,15710.999389648438,5056.763
TrainTime(s),528.6561616659164,84.94613947574386
TestTime(s),16.858767807483673,4.792653079713032
