Metric,Mean,STD
MAE,0.24758538603782654,0.012555242
MSE,0.17697010934352875,0.01127195
RMSE,0.4204684793949127,0.01328039
MAPE,2.9321523010730743,0.28406513
MSPE,22081.25634765625,5656.11
TrainTime(s),518.3644582033157,110.06210010550326
TestTime(s),12.462682753801346,2.156949943331214
