Metric,Mean,STD
MAE,0.2407078668475151,0.018683188
MSE,0.16797014325857162,0.01860368
RMSE,0.4092221036553383,0.022525916
MAPE,2.6618123054504395,0.2018171
MSPE,24040.165405273438,7848.3633
TrainTime(s),513.4814613461494,59.47473418305766
TestTime(s),14.115153789520264,4.782137271062182
