Metric,Mean,STD
MAE,0.23892351984977722,0.020757802
MSE,0.16828345321118832,0.020822681
RMSE,0.40944138541817665,0.025321962
MAPE,2.6142152547836304,0.1351909
MSPE,19775.089477539062,8345.148
TrainTime(s),433.12057012319565,98.90457046584174
TestTime(s),10.928263694047928,1.942956705878157
