Metric,Mean,STD
MAE,0.2515147943049669,0.028320875
MSE,0.1794840507209301,0.030212339
RMSE,0.4222962446510792,0.033910725
MAPE,2.744437962770462,0.24681376
MSPE,16630.348510742188,6112.4756
TrainTime(s),563.0427108407021,116.61349341899547
TestTime(s),14.808341383934021,2.973415891564812
