Metric,Mean,STD
MAE,0.23814469389617443,0.02103304
MSE,0.1654211673885584,0.019969804
RMSE,0.4060261398553848,0.02374744
MAPE,2.74035906791687,0.37106183
MSPE,16862.343139648438,4336.6772
TrainTime(s),450.2672689855099,37.9510051507136
TestTime(s),11.135966211557388,1.8688616900639803
