Metric,Mean,STD
MAE,0.2426702342927456,0.01520967
MSE,0.17531408183276653,0.019579357
RMSE,0.4180685132741928,0.023082463
MAPE,2.7702453434467316,0.27400768
MSPE,20723.60888671875,6336.1875
TrainTime(s),530.6073862016201,97.91614807221532
TestTime(s),11.46699070930481,0.9301071192408048
