Metric,Mean,STD
MAE,0.37290018796920776,0.003948629
MSE,0.4606875578562419,0.005716733
RMSE,0.6787266731262207,0.0042023566
MAPE,2.2620049317677817,0.05763628
MSPE,967.2830200195312,56.01885
TrainTime(s),17610.60986638069,46.53321502364723
TestTime(s),267.33680272102356,10.778812483299092
